"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031056","regulation of histone modification","6/50","173/15723",1.73085776915151e-05,0.000695490121786333,0.000374329048639465,"LRRK2/TP53/BRCA1/LMNA/CTNNB1/SNW1",6
"GO:0042770","signal transduction in response to DNA damage","6/50","174/15723",1.78837038914594e-05,0.000707874368957466,0.00038099454009142,"TP53/BRCA1/GRB2/MDM2/CDK2/CDC5L",6
"GO:0016925","protein sumoylation","4/50","50/15723",1.87088439750652e-05,0.000729644915027543,0.00039271195712366,"SUMO2/SUMO1/MDM2/CTNNB1",4
"GO:0016570","histone modification","9/50","485/15723",1.90789385434254e-05,0.000733294855321222,0.000394676440349121,"LRRK2/BMI1/TP53/BRCA1/LMNA/CDK2/CTNNB1/SNW1/RNF2",9
"GO:1902749","regulation of cell cycle G2/M phase transition","5/50","105/15723",2.01374058038504e-05,0.000749215552679084,0.00040324533199684,"APP/TP53/BRCA1/CDK2/NPM1",5
"GO:0019083","viral transcription","4/50","51/15723",2.02536602180254e-05,0.000749215552679084,0.00040324533199684,"JUN/LARP7/HEXIM1/SNW1",4
"GO:0071478","cellular response to radiation","6/50","178/15723",2.03406937378937e-05,0.000749215552679084,0.00040324533199684,"TP53/BRCA1/MYC/GRB2/MDM2/NPM1",6
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","5/50","106/15723",2.10839663431337e-05,0.000765954503314938,0.00041225462669487,"SUMO2/LRRK2/SUMO1/MDM2/DISC1",5
"GO:0031047","gene silencing by RNA","5/50","108/15723",2.30808134420639e-05,0.000827166449302074,0.000445200327559582,"ESR1/ELAVL1/EGFR/TP53/MOV10",5
"GO:0044403","biological process involved in symbiotic interaction","7/50","278/15723",2.61124017256341e-05,0.000923334525018422,0.000496960234946805,"TRIM25/JUN/EGFR/HSPA8/FN1/HSP90AB1/SNW1",7
"GO:0071897","DNA biosynthetic process","6/50","187/15723",2.68718838825366e-05,0.000937687316532725,0.000504685243001657,"TP53/MYC/HSP90AA1/PCLAF/HSP90AB1/CTNNB1",6
"GO:1905289","regulation of CAMKK-AMPK signaling cascade","2/50","3/15723",2.96728477352548e-05,0.00102197911940124,0.000550053062597479,"LRRK2/HTT",2
"GO:0000077","DNA damage checkpoint signaling","5/50","115/15723",3.12527425420251e-05,0.00104452147536897,0.000562185885766579,"TP53/BRCA1/MDM2/CDK2/CDC5L",5
"GO:0097193","intrinsic apoptotic signaling pathway","7/50","286/15723",3.13086643314473e-05,0.00104452147536897,0.000562185885766579,"LRRK2/CUL3/TP53/BRCA1/MYC/MDM2/SNW1",7
"GO:0051656","establishment of organelle localization","8/50","395/15723",3.15089434500442e-05,0.00104452147536897,0.000562185885766579,"LRRK2/XPO1/CUL3/HTT/YWHAZ/COPS5/CTNNB1/NPM1",8
"GO:0044346","fibroblast apoptotic process","3/50","20/15723",3.32068754659166e-05,0.0010800586246787,0.00058131281061535,"CUL3/TP53/MYC",3
"GO:0022029","telencephalon cell migration","4/50","58/15723",3.3827562324724e-05,0.0010800586246787,0.00058131281061535,"LRRK2/EGFR/DISC1/CTNNB1",4
"GO:0045931","positive regulation of mitotic cell cycle","5/50","117/15723",3.39562714334904e-05,0.0010800586246787,0.00058131281061535,"APP/EGFR/CUL3/MDM2/MEPCE",5
"GO:1903311","regulation of mRNA metabolic process","7/50","290/15723",3.42100016866555e-05,0.0010800586246787,0.00058131281061535,"ELAVL1/HNRNPL/MOV10/HSPA8/LARP7/NPM1/SNW1",7
"GO:2000278","regulation of DNA biosynthetic process","5/50","118/15723",3.53743197011797e-05,0.00110367877467681,0.000594025727737458,"TP53/MYC/HSP90AA1/HSP90AB1/CTNNB1",5
"GO:0050807","regulation of synapse organization","6/50","199/15723",3.810500142605e-05,0.00117505190444052,0.000632440415345456,"APP/NTRK1/LRRK2/HSPA8/YWHAZ/DISC1",6
"GO:0007405","neuroblast proliferation","4/50","60/15723",3.86983619889546e-05,0.00117963282752537,0.000634905975281577,"LRRK2/TP53/DISC1/CTNNB1",4
"GO:0043523","regulation of neuron apoptotic process","6/50","201/15723",4.0298043563456e-05,0.00121443649466233,0.000653638122871367,"NTRK1/JUN/EGLN3/TP53/HSP90AB1/CTNNB1",6
"GO:0021885","forebrain cell migration","4/50","61/15723",4.13173352138286e-05,0.0012232192788995,0.000658365222746574,"LRRK2/EGFR/DISC1/CTNNB1",4
"GO:0032355","response to estradiol","5/50","122/15723",4.15119664784898e-05,0.0012232192788995,0.000658365222746574,"ESR2/ESR1/EGFR/MYC/CTNNB1",5
"GO:0072594","establishment of protein localization to organelle","8/50","412/15723",4.25002455346843e-05,0.00123857858415366,0.000666631960035071,"ELAVL1/LRRK2/SUMO1/TP53/HSPA8/HSP90AA1/LMNA/HSP90AB1",8
"GO:0031570","DNA integrity checkpoint signaling","5/50","123/15723",4.31679124869988e-05,0.00124436199908175,0.000669744729203323,"TP53/BRCA1/MDM2/CDK2/CDC5L",5
"GO:0070920","regulation of production of small RNA involved in gene silencing by RNA","3/50","22/15723",4.46578090716593e-05,0.00125588333100924,0.000675945779490567,"ESR1/EGFR/TP53",3
"GO:1903798","regulation of production of miRNAs involved in gene silencing by miRNA","3/50","22/15723",4.46578090716593e-05,0.00125588333100924,0.000675945779490567,"ESR1/EGFR/TP53",3
"GO:0050803","regulation of synapse structure or activity","6/50","205/15723",4.49882792028198e-05,0.00125588333100924,0.000675945779490567,"APP/NTRK1/LRRK2/HSPA8/YWHAZ/DISC1",6
"GO:1901214","regulation of neuron death","7/50","304/15723",4.61651491013351e-05,0.00126384708672755,0.000680232059062694,"NTRK1/JUN/LRRK2/EGLN3/TP53/HSP90AB1/CTNNB1",7
"GO:0031396","regulation of protein ubiquitination","6/50","206/15723",4.62266845447104e-05,0.00126384708672755,0.000680232059062694,"LRRK2/CUL3/BMI1/BRCA1/HSP90AA1/HSP90AB1",6
"GO:0033044","regulation of chromosome organization","6/50","208/15723",4.87855586865196e-05,0.0013160322555375,0.000708319337345737,"RNF4/CUL3/MYC/MCM2/CDK2/CTNNB1",6
"GO:0070371","ERK1 and ERK2 cascade","7/50","307/15723",4.91279009420108e-05,0.0013160322555375,0.000708319337345737,"APP/NTRK1/JUN/EGFR/MYC/YWHAZ/FN1",7
"GO:0045787","positive regulation of cell cycle","7/50","308/15723",5.01495164522357e-05,0.00132996517631329,0.000715818361149806,"APP/EGFR/CUL3/MYC/MDM2/NPM1/MEPCE",7
"GO:0071456","cellular response to hypoxia","5/50","128/15723",5.22302311623025e-05,0.00137143141626165,0.000738136461241087,"EGLN3/TP53/MYC/LMNA/MDM2",5
"GO:0043414","macromolecule methylation","7/50","313/15723",5.55230413757387e-05,0.00144359907576921,0.00077697878333851,"BRCA1/MYC/LMNA/LARP7/CTNNB1/SNW1/MEPCE",7
"GO:0043627","response to estrogen","4/50","66/15723",5.63992701351454e-05,0.00145214431454763,0.00078157803069246,"ESR1/TRIM25/BRCA1/MYC",4
"GO:0048588","developmental cell growth","6/50","215/15723",5.86506453656243e-05,0.00146789247685234,0.000790054059939579,"APP/HSP90AA1/FN1/DISC1/HSP90AB1/CTNNB1",6
"GO:0071241","cellular response to inorganic substance","6/50","215/15723",5.86506453656243e-05,0.00146789247685234,0.000790054059939579,"APP/JUN/LRRK2/EGFR/SUMO1/CDK2",6
"GO:0072717","cellular response to actinomycin D","2/50","4/15723",5.92249227085975e-05,0.00146789247685234,0.000790054059939579,"TP53/MDM2",2
"GO:1905382","positive regulation of snRNA transcription by RNA polymerase II","2/50","4/15723",5.92249227085975e-05,0.00146789247685234,0.000790054059939579,"LARP7/MEPCE",2
"GO:1900180","regulation of protein localization to nucleus","5/50","132/15723",6.04858001844364e-05,0.00147163616595528,0.000792069000966641,"SUMO1/LMNA/LARP7/HSP90AB1/MEPCE",5
"GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","5/50","132/15723",6.04858001844364e-05,0.00147163616595528,0.000792069000966641,"SUMO2/LRRK2/SUMO1/MDM2/DISC1",5
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","5/50","133/15723",6.26989030418771e-05,0.00151161355333689,0.000813585765787419,"EGFR/TP53/MDM2/CDK2/MEPCE",5
"GO:2001234","negative regulation of apoptotic signaling pathway","6/50","221/15723",6.83233792852362e-05,0.00163237479157159,0.00087858228839052,"LRRK2/BRCA1/HTT/LMNA/MDM2/CTNNB1",6
"GO:0036294","cellular response to decreased oxygen levels","5/50","136/15723",6.97152367980654e-05,0.00165075721418276,0.000888476138140758,"EGLN3/TP53/MYC/LMNA/MDM2",5
"GO:0032200","telomere organization","5/50","137/15723",7.21837211953177e-05,0.00169408166911489,0.000911794372993487,"MYC/HSP90AA1/HSP90AB1/H3C1/CTNNB1",5
"GO:0010212","response to ionizing radiation","5/50","141/15723",8.27391570918745e-05,0.00189839841700048,0.00102176242496335,"TP53/BRCA1/MYC/GRB2/MDM2",5
"GO:0051298","centrosome duplication","4/50","73/15723",8.37922314407716e-05,0.00189839841700048,0.00102176242496335,"XPO1/BRCA1/CDK2/NPM1",4
"GO:2000573","positive regulation of DNA biosynthetic process","4/50","73/15723",8.37922314407716e-05,0.00189839841700048,0.00102176242496335,"MYC/HSP90AA1/HSP90AB1/CTNNB1",4
"GO:0051571","positive regulation of histone H3-K4 methylation","3/50","27/15723",8.38760774101018e-05,0.00189839841700048,0.00102176242496335,"BRCA1/CTNNB1/SNW1",3
"GO:0045732","positive regulation of protein catabolic process","6/50","230/15723",8.51845443525858e-05,0.00189839841700048,0.00102176242496335,"SUMO2/LRRK2/SUMO1/HSP90AA1/MDM2/DISC1",6
"GO:0090068","positive regulation of cell cycle process","6/50","230/15723",8.51845443525858e-05,0.00189839841700048,0.00102176242496335,"APP/EGFR/CUL3/MDM2/NPM1/MEPCE",6
"GO:0071479","cellular response to ionizing radiation","4/50","74/15723",8.83736575079202e-05,0.00193844752933393,0.0010433177938306,"TP53/BRCA1/GRB2/MDM2",4
"GO:0009411","response to UV","5/50","143/15723",8.84434958708165e-05,0.00193844752933393,0.0010433177938306,"EGFR/TP53/MYC/PCLAF/NPM1",5
"GO:0045899","positive regulation of RNA polymerase II transcription preinitiation complex assembly","2/50","5/15723",9.8507367894445e-05,0.00207334555282594,0.0011159230648694,"ESR1/TP53",2
"GO:0051097","negative regulation of helicase activity","2/50","5/15723",9.8507367894445e-05,0.00207334555282594,0.0011159230648694,"TP53/MCM2",2
"GO:0071681","cellular response to indole-3-methanol","2/50","5/15723",9.8507367894445e-05,0.00207334555282594,0.0011159230648694,"BRCA1/CTNNB1",2
"GO:0072716","response to actinomycin D","2/50","5/15723",9.8507367894445e-05,0.00207334555282594,0.0011159230648694,"TP53/MDM2",2
"GO:1905380","regulation of snRNA transcription by RNA polymerase II","2/50","5/15723",9.8507367894445e-05,0.00207334555282594,0.0011159230648694,"LARP7/MEPCE",2
"GO:0006513","protein monoubiquitination","4/50","77/15723",0.00010321223682616,0.00211172771991547,0.00113658124482233,"TRIM25/CUL3/BMI1/RNF2",4
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","4/50","77/15723",0.00010321223682616,0.00211172771991547,0.00113658124482233,"TP53/MYC/MDM2/SNW1",4
"GO:0010464","regulation of mesenchymal cell proliferation","3/50","29/15723",0.000104312342122521,0.00211172771991547,0.00113658124482233,"MYC/LMNA/CTNNB1",3
"GO:0031571","mitotic G1 DNA damage checkpoint signaling","3/50","29/15723",0.000104312342122521,0.00211172771991547,0.00113658124482233,"TP53/MDM2/CDK2",3
"GO:0044819","mitotic G1/S transition checkpoint signaling","3/50","29/15723",0.000104312342122521,0.00211172771991547,0.00113658124482233,"TP53/MDM2/CDK2",3
"GO:0044839","cell cycle G2/M phase transition","5/50","149/15723",0.000107388184024312,0.00215752624267026,0.00116123108083706,"APP/TP53/BRCA1/CDK2/NPM1",5
"GO:0031060","regulation of histone methylation","4/50","78/15723",0.000108537463992836,0.00216422071059398,0.00116483420003391,"BRCA1/LMNA/CTNNB1/SNW1",4
"GO:0071453","cellular response to oxygen levels","5/50","151/15723",0.000114349499833594,0.0022593041897484,0.00121601035218656,"EGLN3/TP53/MYC/LMNA/MDM2",5
"GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","3/50","30/15723",0.00011564338414463,0.0022593041897484,0.00121601035218656,"TP53/MYC/MDM2",3
"GO:0032259","methylation","7/50","352/15723",0.000115861753320431,0.0022593041897484,0.00121601035218656,"BRCA1/MYC/LMNA/LARP7/CTNNB1/SNW1/MEPCE",7
"GO:0044089","positive regulation of cellular component biogenesis","8/50","477/15723",0.000118463060992188,0.00229316815876849,0.00123423673227359,"ESR1/NTRK1/SUMO1/TP53/HTT/GRB2/HSP90AA1/CDK2",8
"GO:0044773","mitotic DNA damage checkpoint signaling","4/50","81/15723",0.000125711000464293,0.00241583748718336,0.00130026023363525,"TP53/BRCA1/MDM2/CDK2",4
"GO:0035966","response to topologically incorrect protein","5/50","155/15723",0.000129308250370212,0.00246708978404175,0.00132784541841732,"CUL3/HSPA8/HSP90AA1/COPS5/HSP90AB1",5
"GO:1902806","regulation of cell cycle G1/S phase transition","5/50","156/15723",0.000133272092803833,0.00252455421511261,0.00135877411911277,"EGFR/TP53/MDM2/CDK2/MEPCE",5
"GO:0034976","response to endoplasmic reticulum stress","6/50","251/15723",0.000137569743875303,0.00258748199118654,0.00139264331985749,"TRIM25/JUN/LRRK2/CFTR/TP53/COPS5",6
"GO:2000177","regulation of neural precursor cell proliferation","4/50","84/15723",0.000144773938656285,0.00264233224692483,0.00142216501025247,"LRRK2/TP53/DISC1/CTNNB1",4
"GO:0051100","negative regulation of binding","5/50","159/15723",0.000145724799652016,0.00264233224692483,0.00142216501025247,"JUN/LRRK2/SUMO1/DISC1/MEPCE",5
"GO:0040031","snRNA modification","2/50","6/15723",0.000147460472301989,0.00264233224692483,0.00142216501025247,"LARP7/MEPCE",2
"GO:0051599","response to hydrostatic pressure","2/50","6/15723",0.000147460472301989,0.00264233224692483,0.00142216501025247,"NTRK1/MYC",2
"GO:0071680","response to indole-3-methanol","2/50","6/15723",0.000147460472301989,0.00264233224692483,0.00142216501025247,"BRCA1/CTNNB1",2
"GO:1902949","positive regulation of tau-protein kinase activity","2/50","6/15723",0.000147460472301989,0.00264233224692483,0.00142216501025247,"HSP90AA1/HSP90AB1",2
