"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-422475","Axon guidance","12/37","452/7886",5.41258897407398e-07,4.22983805010966e-06,3.24966355558438e-06,"RPL6/RPL18/RPL23/RPS4X/RPL5/RPL14/RPL8/RPL7A/RPL30/RPS13/RPS11/RPS9",12
"R-HSA-9675108","Nervous system development","12/37","471/7886",8.41903997115587e-07,6.34434797826389e-06,4.87418103593235e-06,"RPL6/RPL18/RPL23/RPS4X/RPL5/RPL14/RPL8/RPL7A/RPL30/RPS13/RPS11/RPS9",12
"R-HSA-9754678","SARS-CoV-2 modulates host translation machinery","4/37","38/7886",2.70139663020286e-05,0.000196549892749242,0.000151003659183753,"RPS4X/RPS13/RPS11/RPS9",4
"R-HSA-72695","Formation of the ternary complex, and subsequently, the 43S complex","4/37","40/7886",3.32224758114279e-05,0.000233664746540376,0.000179517939472277,"RPS4X/RPS13/RPS11/RPS9",4
"R-HSA-72649","Translation initiation complex formation","4/37","47/7886",6.33371261904646e-05,0.000417629175818376,0.000320852547149064,"RPS4X/RPS13/RPS11/RPS9",4
"R-HSA-72702","Ribosomal scanning and start codon recognition","4/37","47/7886",6.33371261904646e-05,0.000417629175818376,0.000320852547149064,"RPS4X/RPS13/RPS11/RPS9",4
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","4/37","48/7886",6.88639943277521e-05,0.000440312206156233,0.00033827927038194,"RPS4X/RPS13/RPS11/RPS9",4
"R-HSA-9705683","SARS-CoV-2-host interactions","5/37","177/7886",0.00131056613213634,0.00813321923178729,0.00624851963928782,"TRIM25/RPS4X/RPS13/RPS11/RPS9",5
"R-HSA-9694516","SARS-CoV-2 Infection","5/37","243/7886",0.00519062716474561,0.0312920666217521,0.0240407994998744,"TRIM25/RPS4X/RPS13/RPS11/RPS9",5
"R-HSA-72163","mRNA Splicing - Major Pathway","4/37","170/7886",0.00790850470388873,0.0463526247922367,0.0356113954502592,"HNRNPL/ELAVL1/EFTUD2/SRRM2",4
