"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045892","negative regulation of transcription, DNA-templated","234/2819","435/7550",5.01173548170346e-13,3.89092918306796e-10,3.70964344028481e-10,"CDKN1B/HIPK2/DAP/MITF/YAP1/SF1/IGBP1/DNAJC17/PKIG/RFX5/GATAD2B/UBE2I/ZHX3/FOXO1/TSG101/DNAJB1/ZNF706/SNW1/PFDN5/H1-2/LRRFIP1/SNX6/CC2D1A/MBD2/CBX7/UBE2D3/TCERG1/PSPC1/KHDRBS1/HMG20A/NFIB/CNOT2/GPS2/TXN/COPS2/TSC22D4/PURB/ZNF703/SAP18/TAF7/NELFA/TRIM28/SAP130/HSF1/HEXIM1/DMAP1/NSMCE3/SAP30/HNRNPK/SMARCE1/HDGF/PURA/BAG3/RBFOX2/PEX14/YWHAZ/IRF2BP2/NFKB1/JUND/NCK1/H1-4/CGGBP1/YBX1/SMARCC2/NFIX/CBFB/SOX11/FOXO3/SP2/NFATC4/ATN1/MEPCE/IRF2BP1/RPL23/TCF25/POU2F1/RPL10/SQSTM1/SFPQ/PPID/IRF2BPL/YWHAQ/CCAR2/GATAD2A/ZBTB16/PHC2/SRF/DR1/HNRNPL/DPF2/HMGA1/MTA2/MAZ/MBD1/DAB2/FOXK1/PARP10/ING4/ZNF24/DDX5/FABP4/IRF2/RCOR3/RRP8/VPS72/C1QBP/HNRNPA2B1/NIBAN2/PBXIP1/DRAP1/HIF1AN/MAX/PML/ENO1/LIMD1/HDAC7/PSMC5/IRF3/CC2D1B/ZNF512B/CUX1/PHC3/ATXN1L/APEX1/CBX3/ZBTB4/MAF1/RING1/CREB1/IMPACT/RELA/URI1/SUMO1/RREB1/ILF3/SP100/DLG1/NOTCH2/SMAD2/EP300/PAWR/ZHX2/SHC1/NFIC/ZEB1/EZR/SMAD4/CUL3/WWC3/PPM1A/HDAC5/MIDEAS/GCFC2/HSPA8/SMAD5/PHB1/ZEB2/TRAF6/PHB2/CIC/CREBBP/SORBS3/CDK2/H1-3/CDC73/PRKN/STRAP/RCOR1/PRDX5/CNBP/TRIM33/WWP2/NELFE/METTL13/ZMYND11/TPR/NCK2/PSMD10/SET/PPHLN1/CDYL/TRIM24/WDTC1/SCAF4/CDK6/SIRT1/EHMT2/NEDD4/CBX6/YBX3/ZNF148/SIN3A/NR3C1/NCOR1/HDAC4/CHD8/MAGED2/DAB2IP/SDCBP/CDK5/APBB1/ZNF318/ATF7IP/XRCC6/LOXL3/DUSP22/KAT7/NONO/STAT6/RUVBL2/KDM5A/CBX8/APBB2/ZBTB7A/NCOA2/NCOR2/STRN3/ZBTB20/MTA3/PRMT5/IL33/HCFC1/RBM10/DAXX/DNAJB6/AHR/SCAF8/SCML1/POU1F1/TP63/TBL1X/SCML2/CPEB3/BCL7A",234
"GO:0000278","mitotic cell cycle","226/2819","420/7550",1.24561620444137e-12,8.86463532160773e-10,8.45161521171402e-10,"CDKN1B/ENSA/TADA3/ARPP19/CETN2/CHMP4B/CALM2/DCTN2/RPL24/CHMP2A/RANBP1/TMOD3/NUP62/CHMP4A/ARL3/VPS4B/RRS1/CDKN2C/VPS4A/CHMP1A/UBE2I/SYF2/CHMP7/CDK4/ZNF207/NAA10/DCTN3/CHMP3/TACC2/TOM1L2/NSFL1C/KHDRBS1/NDE1/NUDT15/WAC/CHMP6/BANF1/GIGYF2/YWHAE/PIN1/CHMP5/ANXA1/ZNF830/VCP/SRA1/HSF1/NAA50/RHOC/HSPA1B/SDE2/PSME1/SNX9/PDCD6IP/AVEN/AZI2/BABAM1/SPAST/AKAP8/IQGAP1/EIF4E/CEP97/TUBB/RHOA/STMN1/SNX33/TUBB4B/IK/ZFYVE19/PPP1R10/MEPCE/TUBG1/TACC1/GOLGA2/CDC42/MAD1L1/CUL5/TUBB6/ZNRD2/BECN1/ZPR1/RTKN/CLIP1/PSME3/NUMA1/NEK7/TTC19/TBCE/DYNC1LI1/PCNT/CCDC8/ANAPC11/RTF2/ATF2/RNASEH2B/CEP250/SETMAR/PPP2R1A/PIBF1/CDK16/NEDD1/CHMP1B/CDK5RAP3/PML/SCRIB/ZFP36L1/LZTS2/MRE11/TAOK1/VRK1/RGCC/UBA3/CCSAP/APEX1/RPS6KB1/CCNH/APPL1/PBRM1/SLFN11/CDK5RAP2/CHMP2B/DUSP3/DDX3X/SPTBN1/PPP6C/DSN1/ANKLE2/ANAPC7/DLG1/RPA3/RAN/CTDSP1/MNAT1/USP8/CUL4A/CUL3/RAE1/RDX/AKT1/YTHDC2/ROCK2/BABAM2/RMDN1/PHB2/CUL1/CDK17/TTLL12/PPP2CB/CDK2/STAMBP/YEATS4/CDC73/MAEA/FBXO7/HECA/PTPA/SNX18/PPME1/TPD52L1/TPR/MAP4/PKN2/DCTN6/SBDS/ZFP36L2/APPL2/VCPIP1/LSM14A/CDK6/ABRAXAS1/AIF1/AKAP8L/DNM2/SIRT1/POGZ/RAD21/EPS8/DAPK3/SIN3A/PTEN/CDK14/RIOK2/ROCK1/BCCIP/TUBGCP6/USP16/PTPN11/CDC27/TTC28/RPA2/SDCBP/MITD1/CDK5/DCTN1/AAAS/CUL2/SLC9A3R1/BUB3/FBXW5/NAE1/EIF4G1/CDC16/TOM1L1/ADAM17/MTA3/PRMT5/PDS5A/ANKRD17/MRNIP/SUGT1/ABRAXAS2/CHAMP1/PAFAH1B1/CDC23/NBN/TUBGCP3/CDK7/DIS3L2/CENPC/ANLN/TRIP13/WDR62/SMC1B/ABL1/MISP/UNC119/TTK",226
"GO:0051603","proteolysis involved in cellular protein catabolic process","229/2819","427/7550",1.37921162273194e-12,9.06035942933137e-10,8.63822016342637e-10,"UBXN1/C17orf97/RCN3/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/UBAP1/CHMP7/TSG101/UBL7/PSMD4/UBXN6/ATXN3/PSMA1/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/GPX1/UBE2D3/STAM/UBA52/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/NUDT15/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/PSME1/UBE2R2/ADRM1/VPS37A/PDCD6IP/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/PSMB7/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/GABARAP/BIRC2/ATP5IF1/SGTB/UFD1/RNF40/DAB2/PSME3/USP14/TRIP4/ANAPC11/UCHL5/UBE2Z/ARIH1/ZNF598/HSPBP1/KCTD21/CASP8/UBA1/PSME3IP1/CSNK1D/PSMC2/RCHY1/UBE2H/CHMP1B/PSMC4/RNF146/PML/GNA12/N4BP1/MVB12B/CSNK2A2/RNF114/USP15/NTAN1/RPS7/PSMC5/UCHL3/RPS27A/SMARCC1/CHMP2B/USP5/PCYOX1/RPL11/CD2AP/SUMO1/DNAJB12/RNF20/PPP1R11/ANAPC7/OPHN1/ANKIB1/USP4/RBCK1/PSMB2/CSNK1A1/USP25/CLPP/PSMF1/USP8/CUL4A/CUL3/AKT1/PSMC1/BAG2/OGT/CUL1/MIB1/PPP2CB/CDK2/DNAJB14/PRKN/MAEA/FBXO7/DNAJB2/PSMB4/WWP2/PSMD10/NPLOC4/VPS36/ARIH2/PSMA2/GSK3B/ITCH/SIRT1/UGGT2/NEDD4/FMR1/CBL/PTK2/MALT1/GABARAPL2/PTEN/UBA6/TOR1A/USP16/TLK2/CDC27/PSMA4/PSMA7/USP10/TRIM38/DAB2IP/SDCBP/ELOC/FAF1/BBS7/UBXN4/WDR26/UBE2E1/UBA7/RNF14/CUL2/PRPF19/FBXW5/YOD1/PCBP2/MKRN2/PPP2R5C/CDC16/TOM1L1/CAPN2/C18orf25/CCDC47/HECTD3/APOE/MAPK9/CDC23/CRBN/UBE3A/AGAP3/CTSL/RNF7/MTM1/HECW1/LAMP3/RNF13/ACR/ASCC2/TRIM9/TBL1X/USP34",229
"GO:0010608","post-transcriptional regulation of gene expression","182/2819","324/7550",1.58023655880387e-12,9.63944300870363e-10,9.19032314462253e-10,"PYM1/SERBP1/MTPN/QKI/EIF1/EIF4EBP2/KHSRP/HABP4/NUDT21/DCPS/EIF5/EIF4H/RBM3/ZNF706/MAPK14/SHFL/KHDRBS1/CDC37/CNOT2/LSM1/LARP4B/PRKRA/HSPB1/GIGYF2/UNK/ZC3H14/EIF5A/PABPC1/TNRC6B/POLDIP3/EIF4ENIF1/SAMD4A/CAPRIN1/POLR2D/SAMD4B/PURA/EIF4B/MAPKAPK2/TRMT10C/NCK1/PATL1/YBX1/DPH6/EIF4E2/EIF4E/MYD88/IGFBP5/RHOA/FOXO3/CNOT3/TSNAX/UPF3B/PHAX/RPL10/HNRNPD/RPS9/CTIF/SYNCRIP/EIF4E3/EXOSC3/SRP9/ELAVL1/PUS7/MAP2K2/DDX1/NPM1/DDX5/ZNF598/EIF4G2/C1QBP/HNRNPA2B1/CARHSP1/VIM/FTO/PAIP1/ZFP36L1/ALKBH5/RPLP1/GAPDH/EPB41L5/LIMD1/EIF4A2/MAGOH/PUM2/NSUN2/ADAR/APEX1/RPS6KB1/CPEB4/PUM1/IMPACT/METAP1/DDX3X/ZC3H7A/ILF3/RPS6KB2/RAN/SMAD2/EIF3K/RPS4X/NGDN/MRPL13/PARN/MAP2K1/UQCC2/METTL14/HNRNPA0/HELZ/PPP1CA/HNRNPM/TIA1/TIAL1/TRNAU1AP/AKT2/RIPK1/AKT1/GLE1/ROCK2/RBM4B/SPOUT1/ZC3H7B/LARP1/RBM4/MIF4GD/EIF4G3/TARDBP/METTL16/DPH7/CNBP/YTHDF3/TPR/NCK2/BZW1/EIF4A3/ZFP36L2/UPF3A/MATR3/HBS1L/POLR2G/LSM14A/IGF2BP2/UPF1/YBX3/FMR1/XRN1/CELF1/YTHDF1/CNOT8/DAPK3/CNOT10/ATXN2/ROCK1/RPL13A/USP16/NCOR1/EXOSC5/PUM3/CSDE1/EIF2AK2/DIS3/PCIF1/RNASEL/RPL38/TRAF2/FUS/DDX6/EIF4G1/EXOSC2/EEFSEC/NCOR2/YTHDF2/DHX29/AGO1/EXOSC8/TENT4B/AGO2/RBM10/ACO1/DIS3L2/LARP4/YBX2/CPEB3",182
"GO:0016567","protein ubiquitination","188/2819","339/7550",3.23052066405103e-12,1.83924309806639e-09,1.75354928676735e-09,"UBXN1/UBE2V2/STUB1/UBE2L3/PPIA/UBE2K/UBE2N/UBE2G1/UBE2M/PARK7/PEF1/TSG101/FKBP1A/CHP1/UBE2D4/RPS15/SHARPIN/SKP1/ATG5/UBE2D3/UBA52/RNF214/GPS2/UBQLN1/WAC/PIN1/TRIM28/VCP/RNF25/BAG5/NSMCE3/NUB1/VPS28/HSPA1B/DCUN1D1/PCNP/SH3RF1/SASH1/SDE2/UBE2L6/UBE2R2/COMMD1/BCL10/CBFB/AIMP2/RMND5A/RNF169/IRF2BP1/RPL23/CDC42/SQSTM1/CNOT4/IRF2BPL/LRSAM1/CUL5/PDCD6/ZBTB16/ELOB/GABARAP/RPS20/CBLL1/BIRC2/RNF40/NSMCE1/PARP10/CDK9/RPL37/ANAPC11/GTPBP4/UBE2Z/ARIH1/ZNF598/ANGPT1/RNF181/RNF135/XIAP/HSPBP1/KCTD21/UBA1/UBAC1/RCHY1/UBE2H/RNF31/CDK5RAP3/RNF146/PML/OTUB1/N4BP1/RNF114/NOSIP/OTULIN/RPS7/UCHL3/RPS27A/RING1/USP5/RPL11/DDX3X/RNF20/TSPYL5/PPP1R11/ANAPC7/ANKIB1/USP4/RBCK1/PHF23/TRIM47/CUL4A/CUL3/DCAF7/AKT1/ANAPC10/BAG2/RNF113A/TRIM4/OGT/AKTIP/TRAF6/CUL1/MIB1/CDC73/PRKN/MAEA/FBXO7/DNAJB2/THOP1/TRIM33/WWP2/PSMD10/TRIM24/WDTC1/VCPIP1/ARIH2/MIB2/KCMF1/ITCH/SIRT1/IVNS1ABP/KLHL36/UHRF2/NEDD4/CBL/MALT1/TRIM21/PTEN/UBA6/DNAJA1/CDC27/UBR7/VPS18/TRIM38/ELOC/VPS11/CDK5/UBR5/TRIM56/UBE2E1/UBA7/RNF14/CUL2/PRPF19/CBX8/ATG3/BUB3/FBXW5/MKRN2/TRAF2/CDC16/C18orf25/HECTD3/SAE1/UBE2E3/DAXX/MAPK9/CDC23/CRBN/UBE3A/U2AF2/HERC1/RNF7/HECW1/ABCB11/MID2/RNF13/ABL1/TRIM9/ASB9/RNF141",188
"GO:0006401","RNA catabolic process","117/2819","189/7550",3.70254367255502e-12,1.97623268522624e-09,1.88415627021139e-09,"PYM1/LSM4/SERBP1/TRIR/HNRNPAB/KHSRP/DCPS/LSM7/EXOSC6/MAPK14/CNOT2/LSM1/LARP4B/XRN2/SSB/GIGYF2/ZC3H14/PABPC1/TNRC6B/EIF4ENIF1/SAMD4A/POLR2D/SAMD4B/HSPA1B/MAPKAPK2/PATL1/YBX1/RNASEH2A/SLIRP/MYD88/CNOT3/UPF3B/PHAX/HNRNPD/MAGOHB/ZPR1/PPP1R8/CTIF/SYNCRIP/RBM7/EXOSC3/MRPL44/ELAVL1/NUDT12/NUDT16/EDC3/NPM1/DDX5/RNASEH2B/EXOSC10/CARHSP1/VIM/FTO/PAIP1/ZFP36L1/ALKBH5/GRSF1/LSM6/MAGOH/PUM2/NSUN2/POP1/APEX1/SMG8/ZCCHC8/PUM1/FEN1/ZHX2/PARN/METTL14/HNRNPA0/HNRNPM/RNASE6/SMG6/AKT1/ROCK2/RNH1/SMG9/LARP1/TARDBP/METTL16/YTHDF3/EIF4A3/ZFP36L2/UPF3A/POLR2G/UPF1/YBX3/FMR1/ZC3HAV1/XRN1/CELF1/YTHDF1/CNOT8/CNOT10/ROCK1/TTC5/RNASET2/EXOSC5/CSDE1/DIS3/SMG7/GTPBP1/RNASEL/TRAF2/FUS/EXOSC2/EXOSC1/YTHDF2/AGO1/EXOSC8/TENT4B/AGO2/RBM10/LSM2/DIS3L2/CPEB3",117
"GO:0044257","cellular protein catabolic process","242/2819","461/7550",6.0855974058053e-12,3.05711775562219e-09,2.91468086278043e-09,"UBXN1/C17orf97/RCN3/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/ANXA2/UBAP1/CHMP7/TSG101/UBL7/PSMD4/UBXN6/ATXN3/PSMA1/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/GPX1/UBE2D3/STAM/UBA52/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/NUDT15/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/PSME1/UBE2R2/ADRM1/VPS37A/PDCD6IP/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/PSMB7/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/BNIP3L/GABARAP/SNX5/BIRC2/ATP5IF1/SGTB/UFD1/RNF40/DAB2/PSME3/USP14/TRIP4/ANAPC11/UCHL5/UBE2Z/ARIH1/ZNF598/HSPBP1/KCTD21/CASP8/UBA1/PSME3IP1/CSNK1D/PSMC2/RCHY1/UBE2H/CHMP1B/PSMC4/CDK5RAP3/RNF146/PML/GNA12/N4BP1/MVB12B/CSNK2A2/RNF114/USP15/MSN/NTAN1/RPS7/PSMC5/UCHL3/RPS27A/SMARCC1/CHMP2B/USP5/PCYOX1/RPL11/CD2AP/SUMO1/DNAJB12/RNF20/PPP1R11/ANAPC7/OPHN1/ANKIB1/USP4/RBCK1/PSMB2/CSNK1A1/USP25/EZR/CLPP/PSMF1/USP8/CUL4A/CUL3/RIPK1/RDX/AKT1/PSMC1/BAG2/OGT/CUL1/MIB1/PPP2CB/HTRA2/CDK2/DNAJB14/PRKN/MAEA/FBXO7/DNAJB2/PSMB4/WWP2/PSMD10/NPLOC4/VPS36/ARIH2/PSMA2/GSK3B/ITCH/SIRT1/UGGT2/NEDD4/FMR1/CBL/PTK2/MALT1/GABARAPL2/PTEN/UBA6/TOR1A/USP16/TLK2/CDC27/PSMA4/PSMA7/USP10/TRIM38/DAB2IP/SDCBP/ELOC/VPS11/FAF1/BBS7/UBXN4/WDR26/UBE2E1/UBA7/RNF14/CUL2/PRPF19/FBXW5/YOD1/PCBP2/MKRN2/PPP2R5C/CDC16/TOM1L1/CAPN2/C18orf25/CCDC47/HECTD3/APOE/MAPK9/CDC23/CRBN/UBE3A/PPT1/AGAP3/CTSL/RNF7/MTM1/HECW1/LAMP3/LRP2/RNF13/ACR/ASCC2/TRIM9/TBL1X/DENND3/USP34",242
"GO:1903047","mitotic cell cycle process","187/2819","340/7550",9.97033731972683e-12,4.73037115058151e-09,4.50997422035597e-09,"CDKN1B/ENSA/ARPP19/CHMP4B/CALM2/DCTN2/RPL24/CHMP2A/RANBP1/TMOD3/NUP62/CHMP4A/ARL3/VPS4B/RRS1/CDKN2C/VPS4A/CHMP1A/UBE2I/SYF2/CHMP7/CDK4/ZNF207/NAA10/CHMP3/TACC2/TOM1L2/NSFL1C/KHDRBS1/NDE1/WAC/CHMP6/BANF1/GIGYF2/PIN1/CHMP5/ANXA1/ZNF830/VCP/NAA50/RHOC/HSPA1B/SDE2/PSME1/SNX9/PDCD6IP/AVEN/BABAM1/SPAST/AKAP8/EIF4E/CEP97/RHOA/STMN1/SNX33/IK/ZFYVE19/PPP1R10/MEPCE/TUBG1/TACC1/GOLGA2/CDC42/MAD1L1/CUL5/BECN1/ZPR1/RTKN/PSME3/NUMA1/TTC19/TBCE/DYNC1LI1/PCNT/CCDC8/ANAPC11/RTF2/ATF2/RNASEH2B/SETMAR/PPP2R1A/PIBF1/CDK16/CHMP1B/CDK5RAP3/PML/ZFP36L1/LZTS2/MRE11/TAOK1/VRK1/RGCC/CCSAP/APEX1/RPS6KB1/CCNH/APPL1/SLFN11/CDK5RAP2/CHMP2B/DDX3X/SPTBN1/PPP6C/DSN1/ANKLE2/ANAPC7/DLG1/RAN/CTDSP1/MNAT1/USP8/CUL4A/CUL3/RAE1/RDX/AKT1/ROCK2/BABAM2/RMDN1/PHB2/CUL1/CDK17/CDK2/STAMBP/CDC73/FBXO7/PTPA/SNX18/PPME1/TPD52L1/TPR/MAP4/DCTN6/SBDS/ZFP36L2/APPL2/LSM14A/CDK6/ABRAXAS1/AIF1/AKAP8L/DNM2/POGZ/RAD21/EPS8/DAPK3/SIN3A/PTEN/CDK14/RIOK2/ROCK1/BCCIP/USP16/CDC27/RPA2/MITD1/CDK5/DCTN1/AAAS/CUL2/BUB3/FBXW5/NAE1/EIF4G1/CDC16/TOM1L1/ADAM17/MTA3/PRMT5/PDS5A/ANKRD17/MRNIP/ABRAXAS2/CHAMP1/PAFAH1B1/CDC23/NBN/CDK7/DIS3L2/CENPC/ANLN/TRIP13/WDR62/SMC1B/MISP/UNC119/TTK",187
"GO:0051726","regulation of cell cycle","237/2819","453/7550",1.60815788142493e-11,7.22824647756256e-09,6.89146881596776e-09,"CDKN1B/TADA3/CETN2/CHMP4B/CALM2/HIPK2/CHMP2A/RANBP1/TMOD3/NUP62/CHMP4A/VPS4B/SH3GLB1/CDKN2C/VPS4A/CHMP1A/SYF2/CHMP7/TSG101/CDK4/H2AX/ZNF207/NAA10/TXLNG/MAPK14/CHMP3/TOM1L2/NSFL1C/CDC37/WAC/CHMP6/ZNF703/MEAF6/GIGYF2/HBP1/YWHAE/PIN1/CHMP5/ANXA1/ZNF830/SRA1/HSF1/HEXIM1/DMAP1/HSPA1B/CLIC1/SDE2/PRCC/PSME1/PDCD6IP/AVEN/JUND/BABAM1/SPAST/IQGAP1/EIF4E/CEP97/RHOA/RAD23A/IK/ZFYVE19/PPP1R10/MEPCE/GIPC1/RPL23/PHACTR4/CDC42/MAD1L1/SFPQ/CCAR2/GRK5/CSNK2A1/BECN1/RPRD1B/COPS5/CDC5L/BIRC2/DR1/NUDT16/ING4/TERF2/PSME3/NUMA1/NEK7/CDK9/DYNC1LI1/CCDC8/NPM1/ANAPC11/GTPBP4/ATF2/UCHL5/RNASEH2B/XIAP/EIF4G2/RRP8/VPS72/CEP250/SETMAR/PPP2R1A/TAF6/CDK16/GIT1/BRD8/TP53BP2/CHMP1B/CDK5RAP3/PML/SCRIB/ZFP36L1/MRE11/TAOK1/CSNK2A2/RGCC/UBA3/NSUN2/CCSAP/APEX1/RPS6KB1/CCNH/APPL1/SLFN11/UVRAG/WIZ/CDK5RAP2/CHMP2B/DUSP3/PUM1/DDX3X/FEN1/ANAPC7/DLG1/RPA3/CTDSP1/MNAT1/CUL4A/AKT2/CUL3/PPP1R13B/PPM1A/RAE1/RDX/AKT1/TERF1/MX2/ACTB/YTHDC2/NUBP1/HSPA8/GTF2H1/ROCK2/BABAM2/HRAS/PHB2/CDK17/TTLL12/HTRA2/CDK2/YEATS4/NF2/CDC73/MAEA/FBXO7/MDM1/HECA/TARDBP/METTL13/TPR/PKN2/PSMD10/KIF13A/ZFP36L2/THOC5/APPL2/CDK6/ABRAXAS1/AIF1/THOC1/SIRT1/UHRF2/RAD21/MORF4L2/DAPK3/SIN3A/NFRKB/TRIM21/PTEN/CDK14/RIOK2/BCCIP/USP16/PTPN11/EP400/PKP4/CDC27/TTC28/RPA2/DAB2IP/SDCBP/CDK5/APBB1/DCTN1/KAT7/RUVBL2/SLC9A3R1/PRPF19/BUB3/FBXW5/NAE1/APBB2/ACTR8/EIF4G1/CDC16/TOM1L1/ADAM17/YTHDF2/MTA3/PRMT5/CCNT1/ANKRD17/MRNIP/HCFC1/RBM14/PAFAH1B1/PIK3C3/CDC23/PES1/NBN/CDK7/ADARB1/CDKL5/ANLN/TRIP13/WDR62/ABL1/CEP76/TTK",237
"GO:0036258","multivesicular body assembly","25/2819","25/7550",1.88202820919552e-11,8.03626045326487e-09,7.66183589375124e-09,"CHMP4B/CHMP2A/CHMP4A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/TSG101/SNF8/VPS25/CHMP3/STAM/MVB12A/HGS/CHMP6/CHMP5/VPS28/VTA1/VPS37A/PDCD6IP/STAM2/CHMP1B/CHMP2B/VPS36",25
"GO:0006402","mRNA catabolic process","100/2819","158/7550",2.16778110730053e-11,8.8156431696888e-09,8.4049056967266e-09,"PYM1/LSM4/SERBP1/HNRNPAB/KHSRP/DCPS/LSM7/EXOSC6/MAPK14/CNOT2/LSM1/LARP4B/XRN2/SSB/GIGYF2/ZC3H14/PABPC1/TNRC6B/EIF4ENIF1/SAMD4A/POLR2D/SAMD4B/HSPA1B/MAPKAPK2/PATL1/YBX1/MYD88/CNOT3/UPF3B/HNRNPD/MAGOHB/CTIF/SYNCRIP/EXOSC3/ELAVL1/NUDT12/NUDT16/EDC3/NPM1/DDX5/EXOSC10/CARHSP1/VIM/FTO/PAIP1/ZFP36L1/ALKBH5/LSM6/MAGOH/PUM2/APEX1/SMG8/PUM1/ZHX2/PARN/METTL14/HNRNPA0/HNRNPM/SMG6/AKT1/ROCK2/RNH1/SMG9/LARP1/TARDBP/METTL16/YTHDF3/EIF4A3/ZFP36L2/UPF3A/POLR2G/UPF1/YBX3/FMR1/ZC3HAV1/XRN1/CELF1/YTHDF1/CNOT8/CNOT10/ROCK1/TTC5/EXOSC5/CSDE1/DIS3/SMG7/GTPBP1/RNASEL/TRAF2/FUS/EXOSC2/YTHDF2/AGO1/EXOSC8/TENT4B/AGO2/RBM10/LSM2/DIS3L2/CPEB3",100
"GO:0031331","positive regulation of cellular catabolic process","155/2819","275/7550",5.41053343494722e-11,2.10027070611133e-08,2.00241512532616e-08,"TFEB/APOA1/STUB1/KHSRP/SH3GLB1/BAD/PSMC6/DCPS/UBQLN2/PARK7/FOXO1/ATXN3/PAFAH1B2/APOA4/SGTA/SUMO2/CCDC22/CNOT2/UBQLN1/PSMC3/LSM1/MAPK3/WAC/GIGYF2/PABPC1/TNRC6B/VCP/HSF1/EIF4ENIF1/NUB1/SAMD4A/POLR2D/SAMD4B/HSPA1B/SH3RF1/BAG3/SNX9/PATL1/YBX1/FOXO3/SNX33/RAD23A/CNOT3/HNRNPD/CSNK1E/OPTN/LRSAM1/ELOB/BNIP3L/BECN1/GABARAP/SH3D19/SYNCRIP/PACSIN3/EXOSC3/ATP5IF1/RNF40/DAB2/ARIH1/PIP4K2C/SNX7/HSPBP1/PLEKHF1/CALCOCO2/CSNK1D/PSMC2/RCHY1/PSMC4/RNF31/FTO/PAIP1/ZFP36L1/GRSF1/MSN/PSMC5/GPLD1/UVRAG/USP5/PUM1/SUMO1/IRS2/GPSM1/ANKIB1/PARN/CSNK1A1/METTL14/FYCO1/EZR/AKT2/RDX/AKT1/PSMC1/BAG2/SNX4/ROCK2/TRIM65/LARP1/PRKN/FBXO7/TARDBP/METTL16/SH3BP4/DNAJB2/SNX18/YTHDF3/PSMD10/ZFP36L2/POLR2G/ARIH2/GSK3B/ITCH/SIRT1/PRKAA1/UPF1/FMR1/ZC3HAV1/CELF1/YTHDF1/CNOT8/PTK2/TRIM21/PTEN/ROCK1/TTC5/EXOSC5/TRIM38/DAB2IP/HSPB8/VPS11/FAF1/CSDE1/DIS3/BBS7/RNF14/GTPBP1/IRS1/MKRN2/EXOSC2/YTHDF2/ZBTB20/EXOSC8/TENT4B/AGO2/APOE/WDR45/APOC2/MAPK9/RAB3GAP1/DIS3L2/MID2/LRP2/GAPDHS/CPEB3/ATG2A/TMEM59",155
