"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043043","peptide biosynthetic process","102/912","462/7550",2.92150366339243e-10,1.49102923329865e-07,1.41909594214163e-07,"RPL29/PYM1/MTPN/QKI/RPL24/EIF1/RPL23A/EIF4EBP2/KHSRP/HABP4/RPS19/DCPS/EIF3J/EIF5/EIF4H/RPL19/EEF1B2/RPL31/RPL35/MRPL42/RBM3/ZNF706/MRPL47/RPS15/MRPL9/TNIP1/RPLP2/MRRF/RPL13/SHFL/UBA52/RPS25/KHDRBS1/MRPL55/CNOT2/LSM1/LARP4B/MRPL58/RWDD1/RPL7/HSPB1/MRPL32/MRPS7/MRPL28/LRRC47/GIGYF2/UNK/MRPS34/EIF5A/PABPC1/TNRC6B/MRPL10/RPS5/POLDIP3/RPS12/EIF4ENIF1/SAMD4A/CAPRIN1/POLR2D/SAMD4B/PURA/EIF4B/TRMT10C/NCK1/PATL1/MRPL41/ZC3H15/YBX1/RPS13/MTIF3/RPS28/DPH6/EIF4E2/RPL36/RPS24/EIF4E/AIMP1/HARS1/MRPS16/IGFBP5/RHOA/MRPS18A/AIMP2/FOXO3/RPS29/CNOT3/UPF3B/RPL4/MRPL11/RPS10/MRPL43/RPL23/WARS1/RPL10/HNRNPD/MRPS18B/RPS18/EEF1D/EIF1AD/DENR/RPL27A/RPSA",102
"GO:1902410","mitotic cytokinetic process","13/912","16/7550",4.25724797271450e-10,1.9916825099016e-07,1.89559567627182e-07,"CHMP4B/CHMP2A/NUP62/CHMP4A/VPS4B/VPS4A/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5/PDCD6IP/RHOA",13
"GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway","11/912","12/7550",8.09448825234207e-10,3.4955736191268e-07,3.32693298533509e-07,"CHMP4B/CHMP4A/CHMP7/SNF8/VPS25/STAM/CHMP6/CHMP5/VPS28/VTA1/PTPN23",11
"GO:0008380","RNA splicing","75/912","309/7550",9.92251410961708e-10,3.97892815795645e-07,3.78696854288845e-07,"ALYREF/LSM4/SF3B4/QKI/PPIE/ESS2/SF3A2/SF1/KHSRP/PQBP1/HABP4/SNRPA/DCPS/DNAJC17/SUGP1/NOL3/PRDX6/SMNDC1/MBNL1/LGALS3/LSM7/RBM3/SF3B6/CWC15/LSM3/RTRAF/SYF2/KHDRBS3/SNW1/RBM42/AHNAK/SNRPB2/SNRPA1/CD2BP2/TCERG1/WTAP/KHDRBS1/PPIH/C9orf78/CELF2/SNU13/LSM1/FAM50A/SF3A3/CWC27/ZBTB8OS/SNRPC/ZMAT2/SF3B5/SAP18/BCAS2/ZNF830/PABPC1/GPKOW/HNRNPK/SNRPD2/PTBP1/RBFOX2/SRSF9/RAVER1/YBX1/RPS13/CLNS1A/PPIL1/UBL5/PAXBP1/TRPT1/IK/WBP11/SF3B2/RBMX/SFPQ/SNRPN/CCAR2/PPIL3",75
"GO:0019068","virion assembly","18/912","31/7550",1.13321286040491e-09,4.24123799887544e-07,4.03662349432654e-07,"CHMP4B/CHMP2A/CHMP4A/VPS4B/VPS4A/CHMP1A/CHMP7/TSG101/SNF8/CHMP3/MVB12A/CHMP6/CHMP5/VPS28/VTA1/VPS37A/PDCD6IP/LRSAM1",18
"GO:0000375","RNA splicing, via transesterification reactions","62/912","238/7550",1.58719846183684e-09,5.56908260297001e-07,5.30040749492355e-07,"ALYREF/LSM4/SF3B4/QKI/PPIE/ESS2/SF3A2/SF1/KHSRP/PQBP1/SNRPA/DCPS/DNAJC17/NOL3/PRDX6/SMNDC1/MBNL1/LSM7/RBM3/SF3B6/CWC15/LSM3/SYF2/KHDRBS3/SNW1/RBM42/SNRPB2/SNRPA1/CD2BP2/WTAP/KHDRBS1/PPIH/C9orf78/CELF2/SNU13/LSM1/SF3A3/CWC27/SNRPC/ZMAT2/SF3B5/SAP18/BCAS2/PABPC1/GPKOW/HNRNPK/SNRPD2/PTBP1/RBFOX2/SRSF9/RAVER1/CLNS1A/PPIL1/UBL5/PAXBP1/IK/WBP11/SF3B2/RBMX/SFPQ/SNRPN/PPIL3",62
"GO:0007032","endosome organization","26/912","61/7550",1.7954415299031e-09,5.92918161698587e-07,5.64313387355301e-07,"SNX3/CHMP4B/HOOK3/CHMP2A/CHMP4A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/TSG101/SNF8/VPS25/CHMP3/STAM/MVB12A/HGS/CHMP6/CHMP5/VPS28/VTA1/VPS37A/PDCD6IP/SNX33/HOOK2/SQSTM1",26
"GO:0016071","mRNA metabolic process","104/912","494/7550",3.25227189552962e-09,1.01434746786129e-06,9.65411236357212e-07,"PYM1/ALYREF/LSM4/SERBP1/SF3B4/QKI/CSTF2/HNRNPAB/PPIE/ESS2/SF3A2/SF1/KHSRP/PQBP1/HABP4/NUDT21/SNRPA/DCPS/DNAJC17/SUGP1/NOL3/PRDX6/SMNDC1/MBNL1/LGALS3/LSM7/RBM3/SF3B6/CWC15/LSM3/SYF2/EXOSC6/KHDRBS3/SNW1/RBM42/SNRPB2/CSTF2T/SNRPA1/RPRD1A/CD2BP2/MAPK14/SSU72/TCERG1/WTAP/KHDRBS1/PPIH/C9orf78/CELF2/SNU13/CNOT2/LSM1/LARP4B/FAM50A/SF3A3/CWC27/XRN2/SSB/SNRPC/ZMAT2/SF3B5/GIGYF2/SAP18/TAF7/RBM27/ZC3H14/BCAS2/ZNF830/PABPC1/TNRC6B/HSF1/EIF4ENIF1/SAMD4A/GPKOW/POLR2D/HNRNPK/SAMD4B/HSPA1B/SNRPD2/PTBP1/RBFOX2/MAPKAPK2/TRMT10C/SRSF9/RAVER1/PATL1/YBX1/CLNS1A/PPIL1/MYD88/UBL5/PAXBP1/CNOT3/IK/UPF3B/WBP11/SF3B2/POLR2I/RBMX/SFPQ/HNRNPD/SNRPN/TAF4/CCAR2/PPIL3",104
"GO:0006511","ubiquitin-dependent protein catabolic process","79/912","342/7550",4.09503453780644e-09,1.20997494185502e-06,1.15160084841582e-06,"UBXN1/C17orf97/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/UBAP1/CHMP7/TSG101/UBL7/PSMD4/ATXN3/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/UBE2D3/STAM/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/UBE2R2/ADRM1/VPS37A/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/GABARAP",79
"GO:0019941","modification-dependent protein catabolic process","80/912","349/7550",4.72888198033105e-09,1.32739717187893e-06,1.26335815432423e-06,"UBXN1/C17orf97/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/UBAP1/CHMP7/TSG101/UBL7/PSMD4/ATXN3/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/UBE2D3/STAM/UBA52/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/UBE2R2/ADRM1/VPS37A/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/GABARAP",80
"GO:0006397","mRNA processing","80/912","356/7550",1.23428664658071e-08,3.29965963519242e-06,3.14047068573618e-06,"ALYREF/LSM4/SF3B4/QKI/CSTF2/PPIE/ESS2/SF3A2/SF1/KHSRP/PQBP1/HABP4/NUDT21/SNRPA/DCPS/DNAJC17/SUGP1/NOL3/PRDX6/SMNDC1/MBNL1/LGALS3/LSM7/RBM3/SF3B6/CWC15/LSM3/SYF2/KHDRBS3/SNW1/RBM42/SNRPB2/CSTF2T/SNRPA1/RPRD1A/CD2BP2/SSU72/TCERG1/WTAP/KHDRBS1/PPIH/C9orf78/CELF2/SNU13/LSM1/FAM50A/SF3A3/CWC27/XRN2/SNRPC/ZMAT2/SF3B5/SAP18/RBM27/ZC3H14/BCAS2/ZNF830/PABPC1/HSF1/GPKOW/POLR2D/HNRNPK/SNRPD2/PTBP1/RBFOX2/SRSF9/RAVER1/YBX1/CLNS1A/PPIL1/UBL5/PAXBP1/IK/WBP11/SF3B2/RBMX/SFPQ/SNRPN/CCAR2/PPIL3",80
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","59/912","234/7550",1.49026925168135e-08,3.55941424474169e-06,3.38769368051841e-06,"ALYREF/LSM4/SF3B4/QKI/PPIE/ESS2/SF3A2/SF1/PQBP1/SNRPA/DCPS/DNAJC17/NOL3/PRDX6/MBNL1/LSM7/RBM3/SF3B6/CWC15/LSM3/SYF2/KHDRBS3/SNW1/RBM42/SNRPB2/SNRPA1/CD2BP2/WTAP/KHDRBS1/PPIH/C9orf78/CELF2/SNU13/SF3A3/CWC27/SNRPC/ZMAT2/SF3B5/SAP18/BCAS2/PABPC1/GPKOW/HNRNPK/SNRPD2/PTBP1/RBFOX2/SRSF9/RAVER1/CLNS1A/PPIL1/UBL5/PAXBP1/IK/WBP11/SF3B2/RBMX/SFPQ/SNRPN/PPIL3",59
"GO:0000398","mRNA splicing, via spliceosome","59/912","234/7550",1.49026925168135e-08,3.55941424474169e-06,3.38769368051841e-06,"ALYREF/LSM4/SF3B4/QKI/PPIE/ESS2/SF3A2/SF1/PQBP1/SNRPA/DCPS/DNAJC17/NOL3/PRDX6/MBNL1/LSM7/RBM3/SF3B6/CWC15/LSM3/SYF2/KHDRBS3/SNW1/RBM42/SNRPB2/SNRPA1/CD2BP2/WTAP/KHDRBS1/PPIH/C9orf78/CELF2/SNU13/SF3A3/CWC27/SNRPC/ZMAT2/SF3B5/SAP18/BCAS2/PABPC1/GPKOW/HNRNPK/SNRPD2/PTBP1/RBFOX2/SRSF9/RAVER1/CLNS1A/PPIL1/UBL5/PAXBP1/IK/WBP11/SF3B2/RBMX/SFPQ/SNRPN/PPIL3",59
"GO:0002181","cytoplasmic translation","39/912","127/7550",1.52165909999645e-08,3.55941424474169e-06,3.38769368051841e-06,"RPL29/RPL24/RPL23A/RPS19/EIF5/EIF4H/RPL19/RPL31/RPL35/RPS15/RPLP2/RPL13/UBA52/RPS25/RWDD1/RPL7/UNK/PABPC1/RPS5/RPS12/EIF4B/NCK1/ZC3H15/YBX1/RPS13/RPS28/DPH6/RPL36/RPS24/RPS29/RPL4/RPS10/RPL23/RPL10/HNRNPD/RPS18/DENR/RPL27A/RPSA",39
"GO:0061952","midbody abscission","11/912","14/7550",1.94735609266099e-08,4.37298284167951e-06,4.16201243214618e-06,"CHMP4B/CHMP2A/CHMP4A/VPS4B/VPS4A/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5/PDCD6IP",11
"GO:0043632","modification-dependent macromolecule catabolic process","80/912","360/7550",2.09705248789277e-08,4.52802025655e-06,4.3095702139853e-06,"UBXN1/C17orf97/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/UBAP1/CHMP7/TSG101/UBL7/PSMD4/ATXN3/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/UBE2D3/STAM/UBA52/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/UBE2R2/ADRM1/VPS37A/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/GABARAP",80
"GO:0046761","viral budding from plasma membrane","10/912","12/7550",3.32010619270081e-08,6.68135943159963e-06,6.35902358292235e-06,"CHMP4B/CHMP2A/CHMP4A/VPS4B/VPS4A/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5",10
"GO:0019076","viral release from host cell","14/912","23/7550",3.65368244296501e-08,6.68135943159963e-06,6.35902358292235e-06,"CHMP4B/CHMP2A/PPIA/CHMP4A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/TSG101/CHMP3/CHMP6/CHMP5/PPID",14
"GO:0035890","exit from host","14/912","23/7550",3.65368244296501e-08,6.68135943159963e-06,6.35902358292235e-06,"CHMP4B/CHMP2A/PPIA/CHMP4A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/TSG101/CHMP3/CHMP6/CHMP5/PPID",14
"GO:0035891","exit from host cell","14/912","23/7550",3.65368244296501e-08,6.68135943159963e-06,6.35902358292235e-06,"CHMP4B/CHMP2A/PPIA/CHMP4A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/TSG101/CHMP3/CHMP6/CHMP5/PPID",14
"GO:0031468","nuclear membrane reassembly","13/912","20/7550",3.6893862198003e-08,6.68135943159963e-06,6.35902358292235e-06,"CHMP4B/CHMP2A/CHMP4A/VPS4A/CHMP1A/UBE2I/CHMP7/CHMP3/NSFL1C/CHMP6/BANF1/CHMP5/SPAST",13
"GO:0046753","non-lytic viral release","10/912","13/7550",1.28253129028526e-07,2.2500408323942e-05,2.1414897465421e-05,"CHMP4B/CHMP2A/CHMP4A/VPS4B/VPS4A/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5",10
"GO:0051603","proteolysis involved in cellular protein catabolic process","88/912","427/7550",1.6382192150798e-07,2.78695838589637e-05,2.65250422192826e-05,"UBXN1/C17orf97/RCN3/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/UBAP1/CHMP7/TSG101/UBL7/PSMD4/UBXN6/ATXN3/PSMA1/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/GPX1/UBE2D3/STAM/UBA52/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/NUDT15/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/PSME1/UBE2R2/ADRM1/VPS37A/PDCD6IP/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/PSMB7/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/GABARAP",88
"GO:0000910","cytokinesis","31/912","100/7550",3.63572900932802e-07,6.0032301936375e-05,5.71361004685728e-05,"CETN2/CHMP4B/CALM2/BIN3/CHMP2A/NUP62/CHMP4A/ARL3/VPS4B/SH3GLB1/IST1/VPS4A/CHMP1A/ANXA11/CHMP7/DCTN3/CHMP3/CHMP6/PIN1/CHMP5/RHOC/SNX9/PDCD6IP/SPAST/RHOA/STMN1/SNX33/ZFYVE19/GIPC1/CDC42/BECN1",31
"GO:0007080","mitotic metaphase plate congression","15/912","30/7550",4.0601270009362e-07,6.51244370950166e-05,6.1982570396247e-05,"CHMP4B/DCTN2/CHMP2A/NUP62/CHMP4A/VPS4B/RRS1/VPS4A/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5/MAD1L1/BECN1",15
"GO:0097352","autophagosome maturation","16/912","35/7550",7.84253562004783e-07,0.000122299986030413,0.000116399739202815,"CHMP4B/CHMP2A/CHMP4A/SNAP29/UBQLN4/CHMP1A/CHMP7/TSG101/STX17/CHMP3/ATG5/UBQLN1/CHMP6/CHMP5/VCP/BECN1",16
"GO:0018208","peptidyl-proline modification","17/912","39/7550",8.16367537618372e-07,0.00012386722584296,0.000117891369017094,"PIN4/PPIA/PPIE/AIP/FKBP1A/CRTAP/PPIH/FKBP7/PPIC/FKBP3/PIN1/P4HA1/P4HA2/PPIL1/EGLN1/PPID/PPIL3",17
"GO:1901673","regulation of mitotic spindle assembly","11/912","18/7550",1.07218328918918e-06,0.000158400973302844,0.000150759068585161,"CHMP4B/CHMP2A/CHMP4A/VPS4B/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5/HSPA1B/CEP97",11
"GO:0000281","mitotic cytokinesis","19/912","48/7550",1.11932422264608e-06,0.000161125286818849,0.000153351950179528,"CHMP4B/CHMP2A/NUP62/CHMP4A/ARL3/VPS4B/VPS4A/CHMP1A/CHMP7/CHMP3/CHMP6/CHMP5/RHOC/SNX9/PDCD6IP/SPAST/RHOA/STMN1/SNX33",19
"GO:0044257","cellular protein catabolic process","90/912","461/7550",1.44930972780813e-06,0.000203410620297871,0.000193597267851422,"UBXN1/C17orf97/RCN3/CHMP4B/HIPK2/STUB1/UBE2L3/CHMP2A/CHMP4A/VPS4B/UBE2K/PSMC6/UBE2N/UBQLN2/UBE2G1/UBQLN4/VPS4A/CHMP1A/PSMD9/UBE2I/PARK7/ANXA2/UBAP1/CHMP7/TSG101/UBL7/PSMD4/UBXN6/ATXN3/PSMA1/SNF8/UBE2D4/VPS25/SHARPIN/SKP1/CHMP3/TOLLIP/UBL4A/GPX1/UBE2D3/STAM/UBA52/NSFL1C/SGTA/PSMD14/MVB12A/SUMO2/CCDC22/UBQLN1/PSMC3/NUDT15/WAC/PSMD8/CHMP6/CHMP5/VCP/BAG5/NUB1/PSMD7/VPS28/HSPA1B/PCNP/SH3RF1/UBXN7/UBE2L6/PSME1/UBE2R2/ADRM1/VPS37A/PDCD6IP/COMMD1/PSMD11/PDCL3/RMND5A/RAD23B/RAD23A/GIPC1/RPL23/SQSTM1/PSMD13/PSMB7/CSNK1E/PTPN23/CNOT4/CCAR2/CUL5/CSNK2A1/ELOB/BNIP3L/GABARAP",90
"GO:0016197","endosomal transport","41/912","160/7550",1.56184738714081e-06,0.000206946349810684,0.00019696241944744,"SNX3/CHMP4B/SNX12/SNX1/CHMP2A/CHMP4A/VPS4B/GGA1/VPS4A/CHMP1A/EHD1/CHMP7/UBXN6/SNF8/VPS25/CHMP3/SNX6/STAM/MVB12A/CCDC22/HGS/ARFIP1/CHMP6/GGA3/EPS15L1/CHMP5/REPS2/VCP/VPS28/ARHGAP1/ITSN1/VTA1/SNX9/EHD2/RBSN/SNX33/EPS15/EHD4/ERC1/SQSTM1/PTPN23",41
"GO:1904896","ESCRT complex disassembly","8/912","10/7550",1.58508960489124e-06,0.000206946349810684,0.00019696241944744,"CHMP2A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/CHMP5/VTA1",8
"GO:1904903","ESCRT III complex disassembly","8/912","10/7550",1.58508960489124e-06,0.000206946349810684,0.00019696241944744,"CHMP2A/VPS4B/IST1/VPS4A/CHMP1A/CHMP7/CHMP5/VTA1",8
"GO:0000122","negative regulation of transcription by RNA polymerase II","63/912","291/7550",1.8414129267694e-06,0.00023494754933826,0.000223612727662237,"HIPK2/MITF/YAP1/IGBP1/DNAJC17/PKIG/RFX5/GATAD2B/UBE2I/FOXO1/TSG101/DNAJB1/SNW1/H1-2/LRRFIP1/CC2D1A/MBD2/CBX7/UBE2D3/TCERG1/KHDRBS1/HMG20A/CNOT2/GPS2/TXN/COPS2/PURB/TAF7/TRIM28/SAP130/HSF1/HEXIM1/DMAP1/NSMCE3/SAP30/HDGF/PURA/BAG3/YWHAZ/IRF2BP2/NFKB1/JUND/NCK1/H1-4/CGGBP1/YBX1/NFIX/CBFB/SOX11/FOXO3/SP2/ATN1/MEPCE/IRF2BP1/RPL23/TCF25/RPL10/SQSTM1/SFPQ/PPID/IRF2BPL/GATAD2A/ZBTB16",63
"GO:0045892","negative regulation of transcription, DNA-templated","85/912","435/7550",2.79046307255875e-06,0.000348125770874329,0.000331330773246976,"CDKN1B/HIPK2/DAP/MITF/YAP1/SF1/IGBP1/DNAJC17/PKIG/RFX5/GATAD2B/UBE2I/ZHX3/FOXO1/TSG101/DNAJB1/ZNF706/SNW1/PFDN5/H1-2/LRRFIP1/SNX6/CC2D1A/MBD2/CBX7/UBE2D3/TCERG1/PSPC1/KHDRBS1/HMG20A/NFIB/CNOT2/GPS2/TXN/COPS2/TSC22D4/PURB/ZNF703/SAP18/TAF7/NELFA/TRIM28/SAP130/HSF1/HEXIM1/DMAP1/NSMCE3/SAP30/HNRNPK/SMARCE1/HDGF/PURA/BAG3/RBFOX2/PEX14/YWHAZ/IRF2BP2/NFKB1/JUND/NCK1/H1-4/CGGBP1/YBX1/SMARCC2/NFIX/CBFB/SOX11/FOXO3/SP2/NFATC4/ATN1/MEPCE/IRF2BP1/RPL23/TCF25/POU2F1/RPL10/SQSTM1/SFPQ/PPID/IRF2BPL/YWHAQ/CCAR2/GATAD2A/ZBTB16",85
"GO:1903507","negative regulation of nucleic acid-templated transcription","85/912","437/7550",3.38295978849451e-06,0.000412868179404526,0.000392949745684168,"CDKN1B/HIPK2/DAP/MITF/YAP1/SF1/IGBP1/DNAJC17/PKIG/RFX5/GATAD2B/UBE2I/ZHX3/FOXO1/TSG101/DNAJB1/ZNF706/SNW1/PFDN5/H1-2/LRRFIP1/SNX6/CC2D1A/MBD2/CBX7/UBE2D3/TCERG1/PSPC1/KHDRBS1/HMG20A/NFIB/CNOT2/GPS2/TXN/COPS2/TSC22D4/PURB/ZNF703/SAP18/TAF7/NELFA/TRIM28/SAP130/HSF1/HEXIM1/DMAP1/NSMCE3/SAP30/HNRNPK/SMARCE1/HDGF/PURA/BAG3/RBFOX2/PEX14/YWHAZ/IRF2BP2/NFKB1/JUND/NCK1/H1-4/CGGBP1/YBX1/SMARCC2/NFIX/CBFB/SOX11/FOXO3/SP2/NFATC4/ATN1/MEPCE/IRF2BP1/RPL23/TCF25/POU2F1/RPL10/SQSTM1/SFPQ/PPID/IRF2BPL/YWHAQ/CCAR2/GATAD2A/ZBTB16",85
